,data
452,4.184227740952244
453,3.8299360581873603
454,3.4379134522023813
455,3.0624293455461586
456,2.752060960281586
457,2.5431755963857734
458,2.455173090909186
459,2.4881509692694497
460,2.6233139166324277
461,2.8260632415830167
462,3.051325190813486
463,3.2503622312582983
464,3.378102954368071
465,3.3999533567634885
466,3.297125151962531
467,3.0697252296120885
468,2.7371651209543693
469,2.3358261427344607
470,1.9143018475061877
471,1.5268802917176467
472,1.2261765581578048
473,1.0559461047225027
474,1.045084971874318
475,1.2036570996235463
476,1.5215052505297968
477,1.9696401456289974
478,2.504213206343888
479,3.0725164058410748
480,3.620168978970548
481,4.098484958375819
482,4.470990964779635
483,4.718183814826757
484,4.839865435065935
485,4.854733454077096
486,4.797291800501311
487,4.71252244820659
488,4.649074192123094
489,4.651932800017805
490,4.755609785933426
491,4.9788141505630215
492,5.321362972097128
493,5.76377198878077
494,6.269590500944137
495,6.790158964520407
496,7.271126764641913
497,7.659819732706739
498,7.91242683493263
499,8.0
500,7.912426834934792
501,7.659819732710818
502,7.271126764647442
503,6.790158964526771
504,6.269590500950652
505,5.763771988786776
506,5.3213629721020865
507,4.978814150566572
508,4.755609785935432
509,4.6519328000183995
510,4.64907419212263
511,4.712522448205606
512,4.797291800500306
513,4.854733454076746
514,4.839865435066743
515,4.718183814829038
516,4.470990964783521
517,4.098484958381176
518,3.6201689789770404
519,3.072516405848147
520,2.5042132063508773
521,1.969640145635232
522,1.5215052505346576
523,1.2036570996265592
524,1.04508497187524
525,1.0559461047213294
526,1.2261765581547928
527,1.52688029171325
528,1.9143018475010327
529,2.3358261427292164
530,2.7371651209497
531,3.0697252296085393
532,3.2971251519604494
533,3.3999533567629916
534,3.3781029543690586
535,3.250362231260399
536,3.05132519081622
537,2.826063241585802
538,2.623313916634621
539,2.488150969270543
540,2.455173090908863
541,2.543175596383901
542,2.7520609602782975
543,3.0624293455417892
544,3.4379134521974826
545,3.8299360581825965
546,4.184227740948284
547,4.448194343243446
548,4.578103611131766
549,4.5450849718756094
550,4.339102200869217
551,3.9703424811314094
552,3.4678272484643
553,2.875439429231901
554,2.245923567308244
555,1.633699091072928
556,1.0874927528804292
557,0.6438208130137943
558,0.32223140475718426
559,0.1229695920225855
560,0.027386747542547774
561,0.0010299238897329421
562,-0.0010299238896114005
563,-0.02738674754170245
564,-0.12296959202043767
565,-0.32223140475325096
566,-0.6438208130079738
567,-1.0874927528728704
568,-1.6336990910640312
569,-2.245923567298701
570,-2.8754394292225083
571,-3.4678272484558788
572,-3.9703424811247063
573,-4.339102200864815
574,-4.545084971873797
575,-4.578103611132551
576,-4.448194343246536
577,-4.184227740953099
578,-3.8299360581883906
579,-3.4379134522034374
580,-3.062429345547101
581,-2.7520609602822868
582,-2.5431755963861744
583,-2.4551730909092706
584,-2.4881509692692143
585,-2.6233139166319854
586,-2.8260632415824616
587,-3.0513251908129075
588,-3.250362231257848
589,-3.378102954367844
590,-3.399953356763587
591,-3.2971251519629794
592,-3.0697252296128434
593,-2.7371651209553756
594,-2.3358261427355913
595,-1.9143018475072997
596,-1.5268802917185946
597,-1.226176558158465
598,-1.0559461047227532
599,-1.045084971874119
600,-1.203657099622899
601,-1.521505250528753
602,-1.9696401456276584
603,-2.504213206342387
604,-3.0725164058395533
605,-3.6201689789691693
606,-4.098484958374686
607,-4.470990964778803
608,-4.718183814826258
609,-4.839865435065764
610,-4.854733454077148
611,-4.79729180050151
612,-4.712522448206825
613,-4.649074192123194
614,-4.651932800017691
615,-4.75560978593299
616,-4.978814150562257
617,-5.32136297209607
618,-5.763771988779475
619,-6.2695905009427335
620,-6.790158964519043
621,-7.271126764640721
622,-7.659819732705856
623,-7.912426834932163
624,-8.0
625,-7.912426834935257
626,-7.659819732711694
627,-7.271126764648635
628,-6.7901589645281355
629,-6.269590500952029
630,-5.763771988788051
631,-5.32136297210313
632,-4.978814150567334
633,-4.755609785935885
634,-4.651932800018547
635,-4.649074192122552
636,-4.7125224482053545
637,-4.797291800500093
638,-4.854733454076671
639,-4.839865435066885
640,-4.718183814829526
641,-4.47099096478436
642,-4.098484958382334
643,-3.6201689789784357
644,-3.072516405849672
645,-2.5042132063523854
646,-1.969640145636572
647,-1.5215052505356934
648,-1.2036570996272093
649,-1.045084971875438
650,-1.0559461047210754
651,-1.2261765581541428
652,-1.5268802917123019
653,-1.914301847499942
654,-2.3358261427281066
655,-2.7371651209487147
656,-3.0697252296077937
657,-3.297125151959998
658,-3.3999533567629046
659,-3.378102954369272
660,-3.25036223126085
661,-3.051325190816834
662,-2.8260632415863998
663,-2.623313916635102
664,-2.4881509692708006
665,-2.455173090908793
666,-2.543175596383497
667,-2.7520609602775785
668,-3.0624293455408385
669,-3.437913452196426
670,-3.8299360581815756
671,-4.1842277409474224
672,-4.448194343242907
673,-4.578103611131627
674,-4.545084971875923
675,-4.339102200869996
676,-3.9703424811325787
677,-3.4678272484657784
678,-2.8754394292335332
679,-2.245923567309912
680,-1.6336990910745064
681,-1.0874927528817513
682,-0.6438208130148285
683,-0.32223140475785483
684,-0.12296959202294422
685,-0.027386747542684664
686,-0.0010299238896932517
687,0.0010299238895948304
688,0.02738674754154169
689,0.12296959202005331
690,0.3222314047525474
691,0.6438208130069484
692,1.0874927528715483
693,1.6336990910624534
694,2.2459235672970412
695,2.8754394292208483
696,3.4678272484544093
697,3.9703424811235237
698,4.339102200864053
699,4.545084971873484
700,4.5781036111326765
701,4.448194343247075
702,4.1842277409539355
703,3.8299360581894186
704,3.4379134522044668
705,3.0624293455480514
706,2.752060960282992
707,2.5431755963865816
708,2.455173090909307
709,2.488150969268967
710,2.623313916631513
711,2.826063241581808
712,3.0513251908123227
713,3.2503622312574136
714,3.3781029543676304
715,3.399953356763692
716,3.2971251519634346
717,3.0697252296135957
718,2.7371651209563836
719,2.3358261427366847
720,1.9143018475084121
721,1.5268802917195166
722,1.2261765581591133
723,1.0559461047230012
724,1.045084971873921
725,1.2036570996222593
726,1.521505250527711
727,1.96964014562634
728,2.5042132063408786
729,3.0725164058380594
730,3.6201689789677713
731,4.098484958373529
732,4.4709909647779575
733,4.718183814825795
734,4.83986543506561
735,4.854733454077223
736,4.797291800501697
737,4.712522448207047
738,4.64907419212327
739,4.651932800017557
740,4.755609785932549
741,4.978814150561516
742,5.321362972095015
743,5.763771988778181
744,6.269590500941374
745,6.79015896451767
746,7.271126764639554
747,7.6598197327049835
748,7.912426834931708
749,8.0
750,7.912426834935713
751,7.659819732712574
752,7.271126764649801
753,6.790158964529509
754,6.2695905009534325
755,5.7637719887893475
756,5.3213629721041995
757,4.978814150568102
758,4.755609785936295
759,4.651932800018694
760,4.649074192122455
761,4.712522448205162
762,4.79729180049988
763,4.854733454076618
764,4.839865435067057
765,4.718183814830026
766,4.470990964785174
767,4.0984849583834695
768,3.6201689789798355
769,3.072516405851153
770,2.504213206353894
771,1.969640145637891
772,1.5215052505367401
773,1.2036570996278484
774,1.0450849718756272
775,1.055946104720833
776,1.2261765581534922
777,1.5268802917113906
778,1.9143018474988012
779,2.3358261427269764
780,2.7371651209477053
781,3.0697252296070143
782,3.2971251519595457
783,3.3999533567628
784,3.3781029543694685
785,3.250362231261308
786,3.0513251908173986
787,2.826063241586997
788,2.6233139166355364
789,2.488150969271039
790,2.4551730909087164
791,2.543175596383117
792,2.7520609602768804
793,3.062429345539897
794,3.4379134521954136
795,3.829936058180531
796,4.184227740946594
797,4.44819434324236
798,4.578103611131498
799,4.5450849718762445
800,4.339102200870768
801,3.970342481133787
802,3.467827248467246
803,2.8754394292352297
804,2.2459235673116056
805,1.6336990910760472
806,1.087492752883096
807,0.6438208130158554
808,0.3222314047585514
809,0.122969592023362
810,0.027386747542830325
811,0.0010299238897657215
812,-0.0010299238895959406
813,-0.027386747541423784
814,-0.12296959201966895
815,-0.32223140475185086
816,-0.6438208130059384
817,-1.0874927528702036
818,-1.6336990910608755
819,-2.245923567295365
820,-2.87543942921918
821,-3.467827248452914
822,-3.9703424811223353
823,-4.33910220086327
824,-4.5450849718731625
825,-4.578103611132817
826,-4.448194343247637
827,-4.184227740954778
828,-3.8299360581904476
829,-3.4379134522055232
830,-3.0624293455489306
831,-2.7520609602837034
832,-2.5431755963869778
833,-2.455173090909392
834,-2.488150969268762
835,-2.62331391663104
836,-2.826063241581266
837,-3.05132519081173
838,-3.250362231256928
839,-3.3781029543674164
840,-3.39995335676381
841,-3.2971251519638596
842,-3.0697252296143613
843,-2.7371651209574024
844,-2.3358261427378153
845,-1.914301847509525
846,-1.5268802917204647
847,-1.226176558159764
848,-1.0559461047232541
849,-1.045084971873722
850,-1.2036570996216194
851,-1.5215052505266637
852,-1.9696401456250057
853,-2.5042132063393696
854,-3.0725164058365344
855,-3.620168978966415
856,-4.098484958372371
857,-4.470990964777133
858,-4.718183814825304
859,-4.839865435065406
860,-4.854733454077327
861,-4.7972918005019105
862,-4.7125224482072685
863,-4.649074192123398
864,-4.6519328000174305
865,-4.755609785932114
866,-4.97881415056075
867,-5.3213629720939455
868,-5.763771988776886
869,-6.2695905009399695
870,-6.790158964516299
871,-7.271126764638374
872,-7.659819732704105
873,-7.9124268349312405
874,-8.0
875,-7.91242683493618
876,-7.659819732713452
877,-7.271126764650982
878,-6.790158964530821
879,-6.269590500954837
880,-5.763771988790599
881,-5.321362972105268
882,-4.978814150568859
883,-4.755609785936731
884,-4.651932800018826
885,-4.649074192122322
886,-4.712522448204941
887,-4.797291800499667
888,-4.854733454076509
889,-4.839865435067228
890,-4.7181838148305175
891,-4.470990964786012
892,-4.098484958384628
893,-3.6201689789812352
894,-3.0725164058526784
895,-2.5042132063553937
896,-1.9696401456392243
897,-1.5215052505377868
898,-1.203657099628499
899,-1.0450849718758262
900,-1.0559461047205798
901,-1.22617655815288
902,-1.526880291710431
903,-1.9143018474977442
904,-2.335826142725845
905,-2.737165120946742
906,-3.0697252296062483
907,-3.2971251519591283
908,-3.399953356762696
909,-3.378102954369669
910,-3.2503622312617946
911,-3.0513251908179915
912,-2.826063241587595
913,-2.623313916636037
914,-2.4881509692712784
915,-2.455173090908647
916,-2.543175596382698
917,-2.7520609602761694
918,-3.0624293455389537
919,-3.4379134521943575
920,-3.829936058179502
921,-4.18422774094575
922,-4.448194343241814
923,-4.5781036111313425
924,-4.545084971876566
925,-4.33910220087155
926,-3.97034248113492
927,-3.4678272484687414
928,-2.8754394292368417
929,-2.2459235673133007
930,-1.633699091077582
931,-1.0874927528844407
932,-0.6438208130168657
933,-0.3222314047592302
934,-0.12296959202374624
935,-0.02738674754294801
936,-0.0010299238897823193
937,0.0010299238895793428
938,0.027386747541278234
939,0.12296959201928459
940,0.3222314047511723
941,0.643820813004904
942,1.087492752868859
943,1.6336990910593168
944,2.24592356729367
945,2.8754394292175114
946,3.467827248451429
947,3.9703424811211634
948,4.339102200862488
949,4.545084971872841
950,4.578103611132955
951,4.448194343248145
952,4.184227740955632
953,3.8299360581914197
954,3.4379134522065784
955,3.062429345549873
956,2.752060960284415
957,2.5431755963873584
958,2.4551730909094607
959,2.488150969268523
960,2.623313916630539
961,2.826063241580683
962,3.0513251908111374
963,3.250362231256469
964,3.378102954367203
965,3.3999533567639144
966,3.297125151964308
967,3.069725229615128
968,2.73716512095839
969,2.3358261427389455
970,1.9143018475106377
971,1.526880291721414
972,1.226176558160375
973,1.0559461047235064
974,1.0450849718735231
975,1.203657099620969
976,1.5215052505256552
977,1.9696401456236616
978,2.5042132063379263
979,3.0725164058350254
980,3.6201689789650153
981,4.0984849583712135
982,4.47099096477632
983,4.718183814824811
984,4.839865435065233
985,4.854733454077409
986,4.797291800502124
987,4.71252244820749
988,4.649074192123497
989,4.6519328000173
990,4.755609785931704
991,4.978814150559985
992,5.321362972092881
993,5.763771988775611
994,6.269590500938564
995,6.790158964514926
996,7.271126764637182
997,7.659819732703263
998,7.912426834930775
999,8.0
1000,7.912426834936647
1001,7.6598197327142925
1002,7.271126764652175
1003,6.790158964532194
1004,6.269590500956225
1005,5.763771988791895
1006,5.321362972106334
1007,4.978814150569601
1008,4.755609785937166
1009,4.651932800018953
1010,4.649074192122222
1011,4.71252244820472
1012,4.797291800499454
1013,4.854733454076433
1014,4.839865435067399
1015,4.718183814830984
1016,4.470990964786843
1017,4.098484958385785
1018,3.620168978982636
1019,3.072516405854203
1020,2.504213206356832
1021,1.9696401456405792
1022,1.5215052505387954
1023,1.2036570996291354
1024,1.0450849718760242
1025,1.0559461047203273
1026,1.2261765581522375
1027,1.5268802917094724
1028,1.9143018474966316
1029,2.335826142724731
1030,2.737165120945703
1031,3.069725229605482
1032,3.297125151958679
1033,3.399953356762617
1034,3.3781029543698824
1035,3.250362231262253
1036,3.0513251908186123
1037,2.826063241588178
1038,2.6233139166365103
1039,2.4881509692715436
1040,2.4551730909085774
1041,2.543175596382294
1042,2.7520609602754798
1043,3.0624293455380553
1044,3.437913452193285
1045,3.8299360581785438
1046,4.184227740944886
1047,4.44819434324129
1048,4.578103611131206
1049,4.5450849718768875
1050,4.339102200872332
1051,3.970342481136102
1052,3.467827248470247
1053,2.8754394292385106
1054,2.2459235673149607
1055,1.6336990910791405
1056,1.087492752885785
1057,0.6438208130178996
1058,0.32223140475990086
1059,0.1229695920241306
1060,0.02738674754309378
1061,0.0010299238897527874
1062,-0.001029923889562745
1063,-0.027386747541132572
1064,-0.12296959201892721
1065,-0.32223140475047574
1066,-0.6438208130038701
1067,-1.0874927528675364
1068,-1.6336990910577804
1069,-2.245923567291976
1070,-2.875439429215913
1071,-3.467827248449923
1072,-3.970342481120013
1073,-4.339102200861709
1074,-4.5450849718725195
1075,-4.578103611133111
1076,-4.4481943432486855
1077,-4.184227740956497
1078,-3.829936058192448
1079,-3.437913452207635
1080,-3.062429345550796
1081,-2.7520609602851263
1082,-2.5431755963877776
1083,-2.455173090909505
1084,-2.4881509692682844
1085,-2.623313916630066
1086,-2.826063241580057
1087,-3.0513251908105445
1088,-3.2503622312560116
1089,-3.3781029543669763
1090,-3.3999533567640188
1091,-3.2971251519647495
1092,-3.0697252296158855
1093,-2.737165120959373
1094,-2.3358261427400766
1095,-1.9143018475116806
1096,-1.5268802917223727
1097,-1.2261765581610258
1098,-1.0559461047237557
1099,-1.0450849718733348
1100,-1.2036570996203193
1101,-1.521505250524615
1102,-1.9696401456223276
1103,-2.5042132063364186
1104,-3.072516405833501
1105,-3.620168978963635
1106,-4.098484958370064
1107,-4.470990964775481
1108,-4.718183814824345
1109,-4.839865435065062
1110,-4.8547334540774845
1111,-4.797291800502365
1112,-4.712522448207713
1113,-4.649074192123603
1114,-4.651932800017161
1115,-4.755609785931243
1116,-4.978814150559225
1117,-5.321362972091834
1118,-5.76377198877434
1119,-6.269590500937161
1120,-6.790158964513626
1121,-7.271126764635978
1122,-7.659819732702385
1123,-7.912426834930311
1124,-8.0
1125,-7.912426834937114
1126,-7.659819732715166
1127,-7.271126764653355
1128,-6.790158964533566
1129,-6.26959050095763
1130,-5.7637719887931675
1131,-5.321362972107402
1132,-4.978814150570368
1133,-4.755609785937576
1134,-4.6519328000190825
1135,-4.649074192122122
1136,-4.712522448204469
1137,-4.797291800499236
1138,-4.854733454076358
1139,-4.839865435067578
1140,-4.718183814831502
1141,-4.470990964787674
1142,-4.09848495838692
1143,-3.6201689789839917
1144,-3.07251640585572
1145,-2.5042132063583398
1146,-1.9696401456419228
1147,-1.5215052505398439
1148,-1.2036570996297846
1149,-1.0450849718762232
1150,-1.0559461047200753
1151,-1.2261765581515762
1152,-1.5268802917085451
1153,-1.9143018474955187
1154,-2.3358261427236
1155,-2.737165120944735
1156,-3.0697252296047157
1157,-3.2971251519582307
1158,-3.3999533567624987
1159,-3.378102954370096
1160,-3.2503622312627103
1161,-3.0513251908192047
1162,-2.8260632415887197
1163,-2.6233139166369837
1164,-2.488150969271749
1165,-2.455173090908492
1166,-2.5431755963818974
1167,-2.7520609602747683
1168,-3.062429345537113
1169,-3.437913452192229
1170,-3.8299360581775157
1171,-4.184227740944031
1172,-4.4481943432407425
1173,-4.578103611131067
1174,-4.545084971877209
1175,-4.339102200873097
1176,-3.9703424811372914
1177,-3.467827248471721
1178,-2.8754394292401786
1179,-2.2459235673166544
1180,-1.6336990910807188
1181,-1.0874927528871297
1182,-0.643820813018916
1183,-0.3222314047605972
1184,-0.12296959202451518
1185,-0.027386747543287515
1186,-0.0010299238897693852
1187,0.0010299238894903029
1188,0.0273867475409868
1189,0.12296959201852709
1190,0.3222314047497794
1191,0.6438208130028432
1192,1.0874927528661917
1193,1.6336990910562021
1194,2.2459235672902818
1195,2.8754394292142447
1196,3.4678272484484456
1197,3.9703424811188244
1198,4.339102200860927
1199,4.545084971872197
1200,4.578103611133251
1201,4.448194343249232
1202,4.18422774095733
1203,3.829936058193493
1204,3.4379134522086914
1205,3.062429345551738
1206,2.7520609602858377
1207,2.5431755963881817
1208,2.455173090909575
1209,2.488150969268046
1210,2.6233139166296553
1211,2.8260632415794595
1212,3.051325190810008
1213,3.250362231255567
1214,3.3781029543667955
1215,3.3999533567641236
1216,3.297125151965198
1217,3.0697252296166515
1218,2.73716512096038
1219,2.3358261427412073
1220,1.9143018475128053
1221,1.5268802917232995
1222,1.2261765581616757
1223,1.0559461047240077
1224,1.0450849718731359
1225,1.2036570996196692
1226,1.521505250523568
1227,1.9696401456209918
1228,2.5042132063349105
1229,3.072516405831976
1230,3.6201689789622344
1231,4.098484958368907
1232,4.470990964774644
1233,4.718183814823839
1234,4.8398654350648975
1235,4.854733454077513
1236,4.797291800502578
1237,4.712522448207877
1238,4.649074192123702
1239,4.651932800017031
1240,4.755609785930807
1241,4.978814150558463
1242,5.321362972090764
1243,5.763771988773044
1244,6.269590500935755
1245,6.790158964512254
1246,7.271126764634808
1247,7.6598197327015045
1248,7.912426834929845
1249,8.0
1250,7.91242683493758
1251,7.659819732716046
1252,7.271126764654548
1253,6.790158964534939
1254,6.269590500959034
